0,0,3,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,257
0,0,40,20,16,9,14,3,2,3,0,0,0,1,0,0,0,0,0,0,990
0,0,0,13,8,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,391
0,0,0,42,17,8,3,1,1,1,0,0,0,0,0,0,1,0,0,0,653
0,0,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,68
0,0,0,0,26,11,9,2,1,1,0,0,0,0,0,0,0,0,0,0,445
0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,52
0,0,0,0,0,32,12,5,1,2,0,0,0,0,0,0,0,0,0,0,448
0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,116
0,0,0,0,0,0,26,12,7,3,1,5,0,0,1,2,0,0,0,0,450
0,0,0,0,0,0,0,20,5,4,0,0,0,0,1,1,0,0,0,0,286
0,0,0,0,0,0,0,17,4,2,2,5,0,0,0,0,0,0,0,0,364
0,0,0,0,0,0,0,0,11,5,5,4,6,1,0,0,0,0,0,0,473
0,0,0,0,0,0,0,0,12,6,6,5,2,1,0,0,0,0,0,0,352
0,0,0,0,0,0,0,0,0,10,6,2,6,1,1,0,0,0,0,0,352
0,0,0,0,0,0,0,0,0,19,8,5,2,3,1,0,1,1,0,0,363
0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,1,0,0,0,0,164
0,0,0,0,0,0,0,0,0,0,18,10,6,0,0,2,2,1,0,0,371
0,0,0,0,0,0,0,0,0,0,0,15,4,3,4,2,1,0,0,0,409
0,0,0,0,0,0,0,0,0,0,0,26,11,7,5,1,1,0,0,0,324
0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0,1,0,0,301
0,0,0,0,0,0,0,0,0,0,0,0,21,9,7,2,3,0,1,0,387
0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,4,0,0,0,321
0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,7,1,0,4,0,495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,2,2,3,0,492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,9,7,2,0,1,578
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,4,4,0,556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,5,1,0,570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,0,489
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,9,1,531
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,2,471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,11,10,672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,475
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3,444
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,664
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,689
139,83,45,22,13,17,7,2,0,0,0,0,0,0,1,1,0,0,0,0,3740
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,182,78,57,28,21,15,11,2,2,0,1,0,0,0,0,0,0,0,0,4510
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,104,68,39,22,21,7,2,2,0,0,0,0,1,0,0,0,0,0,2957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,80,35,14,12,12,3,1,3,1,0,2,0,0,1,0,0,0,1941
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,48,31,10,10,5,1,4,2,1,0,0,0,0,0,0,0,1594
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,38,26,19,3,1,4,3,2,2,0,0,0,0,0,0,1175
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,20,21,9,5,6,2,1,2,0,0,0,0,0,0,945
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,103,29,23,7,11,5,5,2,0,1,0,0,0,2314
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,80,62,33,21,8,4,4,6,1,0,0,0,3190
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,76,35,35,7,4,2,2,0,0,0,0,2306
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,59,58,16,11,10,4,2,3,1,0,2617
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,105,36,20,12,10,3,2,0,1,2648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,63,19,18,9,11,2,3,1,2659
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,60,32,26,12,5,5,2,2838
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,10,7,4,3,1,1077
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,12,4,3,1501
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,17,14,7,3084
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,13,5,1720
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,1487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1483
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,35,20,12,6,10,4,5,0,1,0,1,0,1,0,0,0,0,0,0,792
530,111,49,35,26,13,6,13,6,2,4,5,2,1,0,0,0,0,0,0,3601
0,50,11,12,13,7,3,9,0,1,2,0,0,0,0,0,0,0,0,0,713
0,577,137,59,33,21,24,18,5,6,3,1,1,2,1,0,1,0,0,0,4330
0,0,26,14,9,4,3,7,3,1,0,0,0,0,0,0,0,0,0,0,486
0,0,506,122,67,27,29,31,13,5,5,3,4,1,1,0,0,1,0,0,3881
0,0,0,27,16,9,3,6,6,4,2,2,0,0,0,1,0,0,0,0,611
0,0,0,353,83,35,43,24,12,10,7,5,3,1,2,0,0,1,0,0,2989
0,0,0,0,2,2,1,0,1,3,0,0,0,0,0,0,0,0,0,0,81
0,0,0,0,395,80,58,31,15,8,10,9,6,4,0,3,0,1,0,0,3188
0,0,0,0,0,3,4,2,1,1,0,0,1,0,0,1,0,0,0,0,51
0,0,0,0,0,285,58,38,15,11,12,10,5,1,2,2,2,0,0,0,2272
0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,0,0,0,0,125
0,0,0,0,0,0,270,57,20,14,11,14,2,9,2,1,3,1,2,1,2197
0,0,0,0,0,0,0,16,3,2,2,4,4,2,2,0,0,0,0,0,284
0,0,0,0,0,0,0,292,41,28,19,16,4,5,4,1,1,0,0,0,2285
0,0,0,0,0,0,0,0,9,9,10,5,5,4,1,0,0,0,0,0,418
0,0,0,0,0,0,0,0,258,81,42,22,15,9,14,9,1,1,2,0,2520
0,0,0,0,0,0,0,0,0,12,9,11,4,6,0,1,0,0,0,0,419
0,0,0,0,0,0,0,0,0,278,44,28,18,10,8,7,4,0,2,2,2143
0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,1,3,0,0,0,162
0,0,0,0,0,0,0,0,0,0,239,69,27,13,11,8,4,6,3,2,2081
0,0,0,0,0,0,0,0,0,0,0,15,9,4,5,3,2,0,1,0,382
0,0,0,0,0,0,0,0,0,0,0,332,51,26,16,9,9,6,5,3,2340
0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,6,1,0,0,1,393
0,0,0,0,0,0,0,0,0,0,0,0,212,48,25,12,12,4,5,2,2052
0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,4,3,1,4,1,286
0,0,0,0,0,0,0,0,0,0,0,0,0,300,82,35,24,9,8,8,2777
0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,12,4,2,0,0,473
0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,69,32,24,10,9,2978
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,6,10,4,837
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,52,35,12,10,2937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,11,17,4,798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310,58,28,14,2711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,13,6,870
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,54,18,2449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,717
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,46,2414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,2801
30,21,7,4,9,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,582
84,37,21,15,8,9,11,6,1,1,2,1,0,0,0,0,0,0,0,0,1032
0,32,22,18,10,9,4,6,0,4,2,0,0,0,0,0,0,0,0,0,736
0,84,23,19,16,7,11,5,2,0,3,2,0,0,0,0,0,0,0,0,923
0,0,18,6,6,5,4,1,1,1,1,0,0,0,1,0,0,0,0,1,404
0,0,87,37,16,14,16,9,1,2,1,1,0,2,0,0,0,0,0,0,1130
0,0,0,27,21,9,8,9,1,0,1,3,0,0,0,0,1,0,0,0,598
0,0,0,74,26,23,15,10,4,7,3,2,0,0,1,0,0,0,0,0,1054
0,0,0,0,4,6,1,3,1,0,0,0,0,0,0,0,0,0,1,0,117
0,0,0,0,44,23,12,13,6,6,4,0,1,0,1,1,0,1,0,0,630
0,0,0,0,0,5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,95
0,0,0,0,0,57,15,20,8,5,4,3,1,2,0,1,0,1,0,0,564
0,0,0,0,0,0,5,6,2,1,2,0,0,0,0,0,0,0,0,0,144
0,0,0,0,0,0,33,23,7,6,5,8,2,1,0,2,1,0,0,0,543
0,0,0,0,0,0,0,20,8,5,8,7,1,2,3,0,0,0,0,0,430
0,0,0,0,0,0,0,38,8,12,8,1,1,4,0,1,0,0,0,0,479
0,0,0,0,0,0,0,0,21,20,6,9,8,1,6,2,0,2,0,0,606
0,0,0,0,0,0,0,0,25,11,11,8,5,2,2,1,0,1,0,0,489
0,0,0,0,0,0,0,0,0,21,10,19,7,6,3,0,1,2,2,1,598
0,0,0,0,0,0,0,0,0,38,20,17,10,5,6,1,1,0,0,1,573
0,0,0,0,0,0,0,0,0,0,8,2,1,3,0,2,3,1,0,1,276
0,0,0,0,0,0,0,0,0,0,32,12,16,4,8,3,1,1,1,0,595
0,0,0,0,0,0,0,0,0,0,0,28,5,12,12,5,3,2,1,0,730
0,0,0,0,0,0,0,0,0,0,0,36,15,6,8,3,2,2,1,1,494
0,0,0,0,0,0,0,0,0,0,0,0,18,9,11,2,4,3,1,0,678
0,0,0,0,0,0,0,0,0,0,0,0,23,16,6,2,2,2,2,0,544
0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,4,7,3,2,3,542
0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,7,10,4,1,0,711
0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,13,10,4,6,1,928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,26,11,11,8,2,1070
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,19,10,14,6,1199
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,28,13,8,9,1035
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,15,10,4,1262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,23,14,2,939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,14,9,982
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,26,10,1216
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,914
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,607
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1368
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,938
273,193,99,69,52,52,24,30,9,8,4,3,1,1,1,2,0,0,0,0,5653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,290,156,129,75,61,40,28,13,12,5,3,5,2,4,3,0,0,0,0,5988
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,183,116,73,46,27,33,18,9,7,11,5,2,2,1,0,0,0,0,4092
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,146,68,57,29,22,16,14,7,7,5,2,5,0,0,0,1,0,3079
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,83,38,34,29,21,12,9,9,3,2,4,1,2,1,1,0,2244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,78,34,33,22,17,8,16,7,4,2,1,1,0,0,0,1803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,71,37,14,17,11,7,4,3,1,2,2,0,0,0,1498
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,214,53,65,26,32,19,11,5,5,3,1,0,0,3912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,143,139,73,91,43,25,21,8,9,10,3,2,6200
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,137,73,86,31,27,20,6,13,5,3,3,3708
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,122,102,46,44,25,19,19,10,6,6,4183
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,170,71,43,37,21,19,12,8,1,4068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,147,61,51,31,27,10,11,6,4026
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,117,100,55,42,22,11,11,4381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,33,22,12,8,4,1571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,39,24,20,6,2302
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,58,38,14,4653
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,36,27,2984
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,39,2830
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2702
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
