Band,Sp. Num.,Species Game Birds::SPEC,Species Game Birds::Species,Replaced Band Translated,Replaced Band Code,B Month,BMonth::VMonth,R Month,RMonth::VMonth,B Day,BDay::VRDay,R Day,RDay::VRDay,B Year,R Year,Hunt. Season Surv.,B Flyway,Region::Flyway,R Flyway,RFly::Flyway,B Region,BRegion::STA,BRegion::State,R Region,RRegion::STA,RRegion::State,B Lat,B Long,B Dir,R Lat,R Long,R Dir,GISBLat,GISBLong,GISRLat,GISRLong,B Coordinate Precision,B Coord Precision::LOCATION_ACCURACY_DESC,R Coordinate Precision,R Coord Precision::LOCATION_ACCURACY_DESC,Status,Status::VStatus,How Obt,How Obt::VHow,Add Info,AI::VAI,Who Reported,Who::VWho,Pres. Cond.,Age,Age::VAGE,Condition::VCondition,Sex,Sex::VSEX,Condition::VBandStatus,Permit,Permits::Permittee,"Why (pre 1994), Report Method (after 1994)",Rept Mthd::VRept Mthd,Band Type Orig,BType::VBtype,BType::VText,R Create date Year,R Create date Month,Band Type Current,BType Current::VBtype,BType Current::VText,Marker_Desc_enc,Marker_Desc_bndg,other_bands
100356140,2280,AMWO,American Woodcock,Original Band,0,6,June,1,January,30,,16,,1970,1971,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,2,AL,Alabama,455,901,0,305,874,0,45.91667,-90.25,30.91667,-87.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,5,Female,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100356141,2280,AMWO,American Woodcock,Original Band,0,7,July,9,September,2,,12,,1970,1970,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,901,0,45.91667,-90.25,45.91667,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,3,11,Aluminum butt-end,old address,,,
100356142,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,2,,10,,1970,1970,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,901,0,45.91667,-90.25,45.91667,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,5,Second Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,3,11,Aluminum butt-end,old address,,,
100356165,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,9,,30,,1970,1971,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,443,903,0,45.91667,-90.25,44.58333,-90.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,5,Second Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,12,11,Aluminum butt-end,old address,,,
100356169,2280,AMWO,American Woodcock,Original Band,0,7,July,12,December,13,,23,,1970,1970,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,901,0,302,895,0,45.91667,-90.25,30.41667,-89.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,7,11,Aluminum butt-end,old address,,,
100356171,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,13,,20,,1970,1970,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,460,901,0,45.91667,-90.25,46.08333,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1970,11,11,Aluminum butt-end,old address,,,
100356192,2280,AMWO,American Woodcock,Original Band,0,7,July,10,October,15,,12,,1970,1971,2,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,900,0,45.91667,-90.25,45.91667,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1972,1,11,Aluminum butt-end,old address,,,
100356194,2280,AMWO,American Woodcock,Original Band,0,7,July,4,April,15,,41,First 10 days of Month,1970,1971,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,443,900,0,45.91667,-90.25,44.58333,-90.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",14,Caught due to striking or being struck by: motor vehicle.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,6,11,Aluminum butt-end,old address,,,
100356200,2280,AMWO,American Woodcock,Original Band,0,7,July,9,September,16,,12,,1970,1970,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,901,0,455,901,0,45.91667,-90.25,45.91667,-90.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,6,After Second Year,Dead,5,Female,Band status unknown,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,3,11,Aluminum butt-end,old address,,,
100319370,2280,AMWO,American Woodcock,Original Band,0,1,January,10,October,22,,19,,1971,1972,2,2,Mississippi,2,Mississippi,51,MS,Mississippi,91,WI,Wisconsin,305,884,0,451,882,0,30.91667,-88.75,45.25,-88.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,1,After Hatch Year,Dead,5,Female,Band removed,6604,MS DEPT WILDLIFE FISHERIES & PARKS MR SCOTT BAKER,1,Paper,11,Aluminum butt-end,old address,1973,2,11,Aluminum butt-end,old address,,,
100315316,2280,AMWO,American Woodcock,Original Band,0,11,November,11,November,25,,1,,1968,1969,2,1,Atlantic,1,Atlantic,59,NJ,New Jersey,72,PA,Pennsylvania,391,744,0,395,755,0,39.25,-74.75,39.91667,-75.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,8729,,1,Paper,11,Aluminum butt-end,old address,1970,2,11,Aluminum butt-end,old address,,,
100315350,2280,AMWO,American Woodcock,Original Band,0,11,November,10,October,26,,27,,1968,1969,2,1,Atlantic,1,Atlantic,59,NJ,New Jersey,18,CT,Connecticut,385,745,0,415,724,0,38.91667,-74.91667,41.91667,-72.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,8729,,1,Paper,11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100315373,2280,AMWO,American Woodcock,Original Band,0,11,November,11,November,26,,28,,1968,1968,1,1,Atlantic,1,Atlantic,59,NJ,New Jersey,59,NJ,New Jersey,385,745,0,390,745,0,38.91667,-74.91667,39.08333,-74.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,8729,,1,Paper,11,Aluminum butt-end,old address,1968,12,11,Aluminum butt-end,old address,,,
100315375,2280,AMWO,American Woodcock,Original Band,0,11,November,11,November,26,,30,,1968,1968,1,1,Atlantic,1,Atlantic,59,NJ,New Jersey,59,NJ,New Jersey,385,745,0,385,745,0,38.91667,-74.91667,38.91667,-74.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,21,Finder,5,2,Hatch Year,Dead,5,Female,Band removed,8729,,1,Paper,11,Aluminum butt-end,old address,1969,5,11,Aluminum butt-end,old address,,,
100316010,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,14,,18,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316011,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,14,,13,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,1,After Hatch Year,Dead,5,Female,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316013,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,14,,15,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,1,Paper,11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316015,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,14,,13,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,1,After Hatch Year,Dead,5,Female,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316025,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,14,,31,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,793,0,39.08333,-79.41667,39.08333,-79.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100316026,2280,AMWO,American Woodcock,Original Band,0,9,September,9,September,14,,19,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,1,After Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100316034,2280,AMWO,American Woodcock,Original Band,0,9,September,11,November,17,,7,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,793,0,39.08333,-79.41667,39.08333,-79.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100316044,2280,AMWO,American Woodcock,Original Band,0,10,October,10,October,3,,23,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100356064,2280,AMWO,American Woodcock,Original Band,0,5,May,6,June,14,,12,,1970,1970,0,2,Mississippi,2,Mississippi,91,WI,Wisconsin,91,WI,Wisconsin,455,903,0,455,903,0,45.91667,-90.58333,45.91667,-90.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",45,Found dead or injured on highway.,0,Federal numbered metal band only.,21,Finder,5,4,Local,Dead,0,Unknown,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1970,8,11,Aluminum butt-end,old address,,,
100356067,2280,AMWO,American Woodcock,Original Band,0,5,May,94,Hunting Season,14,,99,Unknown day,1970,1970,1,2,Mississippi,2,Mississippi,91,WI,Wisconsin,42,LA,Louisiana,455,903,0,303,902,0,45.91667,-90.58333,30.58333,-90.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,4,Local,Dead,0,Unknown,Band removed,5322,WISCONSIN DEPT NATURAL RESOURCES MR BRIAN J DHUEY,1,Paper,11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100303336,2280,AMWO,American Woodcock,Original Band,0,7,July,9,September,23,,6,,1971,1972,2,1,Atlantic,1,Atlantic,44,ME,Maine,44,ME,Maine,450,671,0,450,671,0,45.08333,-67.25,45.08333,-67.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",10,"Banding Mortality: due to trap, holding device, or handling.",0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,6245,"MOOSEHORN NWR MR MAURICE MILLS, JR.",1,Paper,11,Aluminum butt-end,old address,1973,1,11,Aluminum butt-end,old address,,,
100303835,2280,AMWO,American Woodcock,Original Band,0,7,July,11,November,29,,18,,1972,1972,1,1,Atlantic,1,Atlantic,44,ME,Maine,59,NJ,New Jersey,450,671,0,404,745,0,45.08333,-67.25,40.75,-74.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,2,Hatch Year,Dead,4,Male,Band status unknown,6245,"MOOSEHORN NWR MR MAURICE MILLS, JR.",1,Paper,11,Aluminum butt-end,old address,1973,4,11,Aluminum butt-end,old address,,,
100316001,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,12,,30,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316002,2280,AMWO,American Woodcock,Original Band,0,9,September,10,October,12,,24,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316057,2280,AMWO,American Woodcock,Original Band,0,10,October,11,November,14,,2,,1969,1972,4,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,791,0,39.08333,-79.41667,39.08333,-79.25,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,1,Paper,11,Aluminum butt-end,old address,1973,4,11,Aluminum butt-end,old address,,,
100316059,2280,AMWO,American Woodcock,Original Band,0,10,October,11,November,17,,11,,1969,1969,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1970,4,11,Aluminum butt-end,old address,,,
100316084,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,12,,19,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100316086,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,12,,25,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,5,Female,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100316089,2280,AMWO,American Woodcock,Original Band,0,8,August,9,September,14,,25,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,792,0,39.08333,-79.41667,39.08333,-79.41667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100316096,2280,AMWO,American Woodcock,Original Band,0,8,August,11,November,14,,7,,1970,1970,1,1,Atlantic,1,Atlantic,90,WV,West Virginia,90,WV,West Virginia,390,792,0,390,793,0,39.08333,-79.41667,39.08333,-79.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,70,Captured by spotlighting.,22,"State, Provincial, or Federal Official",5,2,Hatch Year,Dead,4,Male,Band removed,2216,WEST VIRGINIA DIV NATURAL RES MICHAEL PETERS,2,Check station report (discontinued),11,Aluminum butt-end,old address,1971,4,11,Aluminum butt-end,old address,,,
100375434,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,9,,19,,1971,1972,2,1,Atlantic,1,Atlantic,47,MA,Massachusetts,47,MA,Massachusetts,421,713,0,421,713,0,42.25,-71.58333,42.25,-71.58333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,20,Miscellaneous,3,1,After Hatch Year,Dead,4,Male,Band status unknown,6373,MASSACHUSETTS DIV FISH&WILDLIFE MR H W HEUSMANN,0,Unknown,11,Aluminum butt-end,old address,1973,2,11,Aluminum butt-end,old address,,,
100375448,2280,AMWO,American Woodcock,Original Band,0,10,October,10,October,6,,16,,1971,1971,1,1,Atlantic,1,Atlantic,47,MA,Massachusetts,47,MA,Massachusetts,421,714,0,421,715,0,42.25,-71.75,42.25,-71.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,2,Hatch Year,Dead,4,Male,Band removed,6373,MASSACHUSETTS DIV FISH&WILDLIFE MR H W HEUSMANN,1,Paper,11,Aluminum butt-end,old address,1971,12,11,Aluminum butt-end,old address,,,
100375455,2280,AMWO,American Woodcock,Original Band,0,10,October,10,October,4,,11,,1971,1974,4,1,Atlantic,1,Atlantic,47,MA,Massachusetts,47,MA,Massachusetts,421,714,0,421,715,0,42.25,-71.75,42.25,-71.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,28,Special Mail Questionnaire Survey,3,1,After Hatch Year,Dead,5,Female,Band status unknown,6373,MASSACHUSETTS DIV FISH&WILDLIFE MR H W HEUSMANN,2,Check station report (discontinued),11,Aluminum butt-end,old address,1975,5,11,Aluminum butt-end,old address,,,
100344229,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,13,,15,,1989,1990,2,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,443,835,0,443,835,0,44.58333,-83.91667,44.58333,-83.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,4,Local,Dead,0,Unknown,Band status unknown,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1990,12,11,Aluminum butt-end,old address,,,
100344238,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,21,,18,,1989,1989,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,443,835,0,443,835,0,44.58333,-83.91667,44.58333,-83.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,4,Local,Dead,0,Unknown,Band status unknown,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1990,3,11,Aluminum butt-end,old address,,,
100344270,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,8,,99,Unknown day,1989,1992,4,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,440,850,0,453,844,0,44.08333,-85.08333,45.58333,-84.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,4,Local,Dead,0,Unknown,Band status unknown,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1993,4,11,Aluminum butt-end,old address,,,
100344271,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,8,,14,,1989,1989,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,440,850,0,440,850,0,44.08333,-85.08333,44.08333,-85.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",5,4,Local,Dead,0,Unknown,Band removed,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1990,10,11,Aluminum butt-end,old address,,,
100344290,2280,AMWO,American Woodcock,Original Band,0,5,May,9,September,14,,20,,1989,1989,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,440,850,0,440,850,0,44.08333,-85.08333,44.08333,-85.08333,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,22,"State, Provincial, or Federal Official",3,4,Local,Dead,0,Unknown,Band status unknown,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1989,12,11,Aluminum butt-end,old address,,,
100344313,2280,AMWO,American Woodcock,Original Band,0,5,May,10,October,1,,6,,1989,1991,3,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,434,860,0,434,855,0,43.75,-86.08333,43.75,-85.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,3,4,Local,Dead,0,Unknown,Band status unknown,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1992,7,11,Aluminum butt-end,old address,,,
100347815,2280,AMWO,American Woodcock,Original Band,0,5,May,11,November,17,,5,,1975,1975,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,441,844,0,441,844,0,44.25,-84.75,44.25,-84.75,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,5,Second Year,Dead,5,Female,Band removed,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1975,12,11,Aluminum butt-end,old address,,,
100347841,2280,AMWO,American Woodcock,Original Band,0,4,April,10,October,30,,8,,1977,1977,1,2,Mississippi,2,Mississippi,49,MI,Michigan,49,MI,Michigan,434,860,0,435,855,0,43.75,-86.08333,43.91667,-85.91667,10,10 minute block,10,10 minute block,3,"Normal, wild bird: released in same 10-minute block as captured",1,Shot.,0,Federal numbered metal band only.,21,Finder,5,4,Local,Dead,0,Unknown,Band removed,3110,MICHIGAN DEPARTMENT NATURAL RES MR DONALD AVERS,1,Paper,11,Aluminum butt-end,old address,1977,12,11,Aluminum butt-end,old address,,,
